Mobile,Route,Community,Stop,Address,Longitude,Latitude,Date,Day,Frequency,Start,End,Timetable
Teignbridge,Teignbridge3Tuesday,Throwleigh,Shilstone Lane,"Shilstone Lane, Throwleigh",-3.896097,50.701569,2017-01-17,Tuesday,4,11:50,12:10,
Teignbridge,Teignbridge3Tuesday,Drewsteignton,Square,"Square, Drewsteignton",-3.835185,50.711985,2017-01-17,Tuesday,4,13:15,13:35,
Teignbridge,Teignbridge3Tuesday,Clifford Bridge,Clifford Bridge,"Clifford Bridge, Clifford Bridge",-3.110269,51.03512,2017-01-17,Tuesday,4,14:00,14:20,
Teignbridge,Teignbridge3Tuesday,Crockernwell,Stanburyâ€™s Orchard,"Stanburyâ€™s Orchard, Crockernwell",-3.246652,50.796278,2017-01-17,Tuesday,4,14:35,14:55,
Teignbridge,Teignbridge3Tuesday,Cheriton Bishop,Glebelands,"Glebelands, Cheriton Bishop",-3.739968,50.724638,2017-01-17,Tuesday,4,15:05,15:35,
Teignbridge,Teignbridge3Tuesday,Cheriton Bishop,Hescane Park,"Hescane Park, Cheriton Bishop",-3.73835,50.724376,2017-01-17,Tuesday,4,15:40,16:10,
Teignbridge,Teignbridge3Wednesday,Bishopsteignton,Weir Farm,"Weir Farm, Bishopsteignton",-3.531066,50.556824,2017-01-18,Wednesday,4,09:45,10:15,
Teignbridge,Teignbridge3Wednesday,Bishopsteignton,Cockhaven Road,"Cockhaven Road, Bishopsteignton",-3.543412,50.549785,2017-01-18,Wednesday,4,10:25,10:55,
Teignbridge,Teignbridge3Wednesday,Bishopsteignton,Grange Park,"Grange Park, Bishopsteignton",-3.552862,50.551995,2017-01-18,Wednesday,4,11:05,11:50,
Teignbridge,Teignbridge3Wednesday,Bishopsteignton,Bishops Avenue Car Park,"Bishops Avenue Car Park, Bishopsteignton",-3.545815,50.564379,2017-01-18,Wednesday,4,12:00,12:45,
Teignbridge,Teignbridge3Wednesday,Shaldon,Shoreside,"Shoreside, Shaldon",-3.510994,50.541783,2017-01-18,Wednesday,4,13:30,15:30,
Teignbridge,Teignbridge3Wednesday,Ideford,The Pound,"The Pound, Ideford",-3.570725,50.579934,2017-01-18,Wednesday,4,15:45,16:15,
Teignbridge,Teignbridge3Wednesday,Luton,Church Street,"Church Street, Luton",-3.071167,50.740781,2017-01-18,Wednesday,4,16:25,16:45,
Teignbridge,Teignbridge3Thursday,Dunsford,Orchard Close,"Orchard Close, Dunsford",-3.415852,51.173153,2017-01-19,Thursday,4,09:40,10:05,
Teignbridge,Teignbridge3Thursday,Dunsford,Butts Cross,"Butts Cross, Dunsford",-3.615784,50.687767,2017-01-19,Thursday,4,10:10,10:30,
Teignbridge,Teignbridge3Thursday,Bridford,Scatter View,"Scatter View, Bridford",-3.695563,50.66503,2017-01-19,Thursday,4,10:50,11:20,
Teignbridge,Teignbridge3Thursday,Doddiscombsleigh,School,"School, Doddiscombsleigh",-3.622874,50.668683,2017-01-19,Thursday,4,11:30,11:50,
Teignbridge,Teignbridge3Thursday,Higher Ashton,Village Hall,"Village Hall, Higher Ashton",-3.71421,50.392163,2017-01-19,Thursday,4,12:00,12:30,
Teignbridge,Teignbridge3Thursday,Christow,Frenchâ€™s Garden Centre,"Frenchâ€™s Garden Centre, Christow",-3.695104,50.799565,2017-01-19,Thursday,4,13:15,13:35,
Teignbridge,Teignbridge3Thursday,Christow,Church,"Church, Christow",-3.64849,50.651248,2017-01-19,Thursday,4,13:50,15:15,
Teignbridge,Teignbridge3Thursday,Trusham,Square,"Square, Trusham",-3.628106,50.626129,2017-01-19,Thursday,4,15:25,15:55,
Teignbridge,Teignbridge3Thursday,Teign Village,Village Centre,"Village Centre, Teign Village",-3.557614,50.490468,2017-01-19,Thursday,4,16:10,16:40,
Teignbridge,Teignbridge4Tuesday,Wonford,Chestnut Childrenâ€™s centre,"Chestnut Childrenâ€™s centre, Wonford",-3.533796,50.380943,2017-01-24,Tuesday,4,09:30,10:00,
Teignbridge,Teignbridge4Tuesday,Stoke Gabriel,Church House Inn,"Church House Inn, Stoke Gabriel",-3.621204,50.40327,2017-01-24,Tuesday,4,12:10,12:40,
Teignbridge,Teignbridge4Tuesday,Stoke Gabriel,Barn Park,"Barn Park, Stoke Gabriel",-3.625056,50.407351,2017-01-24,Tuesday,4,13:30,14:15,
Teignbridge,Teignbridge4Tuesday,Marldon,School,"School, Marldon",-3.599858,50.456962,2017-01-24,Tuesday,4,14:35,15:20,
Teignbridge,Teignbridge4Tuesday,Marldon,Pembroke Stores,"Pembroke Stores, Marldon",-3.592576,50.458321,2017-01-24,Tuesday,4,15:25,15:50,
Teignbridge,Teignbridge4Tuesday,Kingskerswell,Ganders Park,"Ganders Park, Kingskerswell",-3.575495,50.496267,2017-01-24,Tuesday,4,16:00,16:30,
Teignbridge,Teignbridge4Wednesday,Dunkeswell,Community Centre,"Community Centre, Dunkeswell",-3.630817,50.532363,2017-01-25,Wednesday,4,10:30,11:30,
Teignbridge,Teignbridge4Wednesday,Dunkeswell,Village Hall,"Village Hall, Dunkeswell",-3.221934,50.862169,2017-01-25,Wednesday,4,11:45,12:15,
Teignbridge,Teignbridge4Wednesday,Luppit,Village Hall,"Village Hall, Luppit",-3.71421,50.392163,2017-01-25,Wednesday,4,12:30,13:00,
Teignbridge,Teignbridge4Wednesday,Yarcombe,Village Hall,"Village Hall, Yarcombe",-3.072931,50.868937,2017-01-25,Wednesday,4,14:00,14:30,
Teignbridge,Teignbridge4Thursday,Sidbury,Cotford,"Cotford, Sidbury",-3.216999,50.723829,2017-01-26,Thursday,4,09:45,10:05,
Teignbridge,Teignbridge4Thursday,Sidford,Country House,"Country House, Sidford",-3.329414,50.757496,2017-01-26,Thursday,4,10:15,10:35,
Teignbridge,Teignbridge4Thursday,Sidford,Harcombe Lane,"Harcombe Lane, Sidford",-3.220283,50.70331,2017-01-26,Thursday,4,10:45,11:15,
Teignbridge,Teignbridge4Thursday,Sidford,Warrens Mead,"Warrens Mead, Sidford",-3.225546,50.702598,2017-01-26,Thursday,4,11:25,12:20,
Teignbridge,Teignbridge4Thursday,Sidford Salcombe,Stowford Rise,"Stowford Rise, Sidford Salcombe",-3.244245,50.699427,2017-01-26,Thursday,4,12:30,13:00,
Teignbridge,Teignbridge4Thursday,Regis,Church,"Church, Regis",-2.931835,50.726183,2017-01-26,Thursday,4,13:45,14:05,
Teignbridge,Teignbridge4Thursday,Beer,Barnard Farm Coombe,"Barnard Farm Coombe, Beer",-3.09504,50.699863,2017-01-26,Thursday,4,14:20,14:50,
Teignbridge,Teignbridge4Thursday,Axmouth,Orchard,"Orchard, Axmouth",-2.945853,50.859976,2017-01-26,Thursday,4,15:15,15:45,
Teignbridge,Teignbridge4Thursday,Gittisham,Gittisham Hill House,"Gittisham Hill House, Gittisham",-3.222201,50.77676,2017-01-26,Thursday,4,16:10,16:40,
Teignbridge,Teignbridge4Friday,Exmouth,Withycombe Park Drive,"Withycombe Park Drive, Exmouth",-3.383606,50.63713,2017-01-27,Friday,4,09:30,09:50,
Teignbridge,Teignbridge4Friday,Lympstone,Meadow Close,"Meadow Close, Lympstone",-3.419184,50.648016,2017-01-27,Friday,4,10:15,10:35,
Teignbridge,Teignbridge4Friday,Lympstone,Car Park,"Car Park, Lympstone",-3.415396,50.648089,2017-01-27,Friday,4,10:45,11:45,
Teignbridge,Teignbridge4Friday,Kenton,Village Car Park,"Village Car Park, Kenton",-3.473905,50.63993,2017-01-27,Friday,4,13:00,14:00,
Teignbridge,Teignbridge4Friday,Starcross,Longfield,"Longfield, Starcross",-3.450412,50.628133,2017-01-27,Friday,4,14:05,14:25,
Teignbridge,Teignbridge4Friday,Cockwood,Ship Inn,"Ship Inn, Cockwood",-3.498286,50.544562,2017-01-27,Friday,4,14:30,15:15,
Teignbridge,Teignbridge4Friday,Dawlish Warren,Hazelwood Park,"Hazelwood Park, Dawlish Warren",-3.450116,50.599903,2017-01-27,Friday,4,15:20,15:50,
Teignbridge,Teignbridge4Saturday,Exminster,Victory Hall,"Victory Hall, Exminster",-3.913278,50.72659,2017-01-28,Saturday,4,09:30,12:30,
Tiverton,Tiverton1Monday,Brayford,Village Centre,"Village Centre, Brayford",-3.557614,50.490468,2017-01-30,Monday,4,10:15,10:45,
Tiverton,Tiverton1Monday,Charles,Crossroads,Charles,-4.136395,50.371863,2017-01-30,Monday,4,11:00,11:30,
Tiverton,Tiverton1Monday,Goodleigh,Village Hall,"Village Hall, Goodleigh",-3.71421,50.392163,2017-01-30,Monday,4,11:50,12:20,
Tiverton,Tiverton1Monday,Bratton Fleming,The Glebe,"The Glebe, Bratton Fleming",-3.938866,51.121898,2017-01-30,Monday,4,12:40,13:25,
Tiverton,Tiverton1Monday,Challacombe,Black Venus Inn,"Black Venus Inn, Challacombe",-3.868826,51.15356,2017-01-30,Monday,4,14:15,14:45,
Tiverton,Tiverton1Monday,Parracombe,Fox and Goose Inn,"Fox and Goose Inn, Parracombe",-3.908105,51.186913,2017-01-30,Monday,4,15:00,15:30,
Tiverton,Tiverton1Monday,Shirwell,Town,"Town, Shirwell",-4.181721,50.376689,2017-01-30,Monday,4,15:55,16:35,
Tiverton,Tiverton1Tuesday,Kilmington,The Street,"The Street, Kilmington",-3.036845,50.77748,2017-01-03,Tuesday,4,11:20,11:50,
Tiverton,Tiverton1Tuesday,Hawkchurch,Memorial Cross,"Memorial Cross, Hawkchurch",-3.871515,51.175371,2017-01-03,Tuesday,4,12:10,12:40,
Tiverton,Tiverton1Tuesday,Smallridge,All Saints Pre-school,"All Saints Pre-school, Smallridge",-4.109726,50.421447,2017-01-03,Tuesday,4,13:00,13:20,
Tiverton,Tiverton1Tuesday,Chardstock,Kit Bridge,"Kit Bridge, Chardstock",-2.988594,50.838554,2017-01-03,Tuesday,4,14:00,14:20,
Tiverton,Tiverton1Tuesday,Chardstock,Green Lane,"Green Lane, Chardstock",-2.976748,50.8355,2017-01-03,Tuesday,4,14:40,15:10,
Tiverton,Tiverton1Wednesday,Washfield,Village Hall,"Village Hall, Washfield",-3.514682,50.92748,2017-01-04,Wednesday,4,09:35,10:20,
Tiverton,Tiverton1Wednesday,Stoodleigh,Vialls Corner,"Vialls Corner, Stoodleigh",-3.568902,50.955475,2017-01-04,Wednesday,4,10:35,10:55,
Tiverton,Tiverton1Wednesday,Knowstone,Church,"Church, Knowstone",-3.671546,50.995076,2017-01-04,Wednesday,4,11:50,12:10,
Tiverton,Tiverton1Wednesday,Rackenford,Stag Inn,"Stag Inn, Rackenford",-3.636558,50.951617,2017-01-04,Wednesday,4,12:45,13:15,
Tiverton,Tiverton1Wednesday,Bishops Nympton,Community Shop,"Community Shop, Bishops Nympton",-3.77164,51.002588,2017-01-04,Wednesday,4,14:05,14:35,
Tiverton,Tiverton1Wednesday,North Molton,Oakford Villas,"Oakford Villas, North Molton",-3.808556,51.054115,2017-01-04,Wednesday,4,15:05,16:05,
Tiverton,Tiverton1Thursday,Shute Barton,School,"School, Shute Barton",-3.060553,50.772168,2017-01-05,Thursday,4,10:30,11:00,
Tiverton,Tiverton1Thursday,Umborne,Village Hall,"Village Hall, Umborne",-3.71421,50.392163,2017-01-05,Thursday,4,11:20,11:50,
Tiverton,Tiverton1Thursday,Whitford,Village Hall,"Village Hall, Whitford",-3.71421,50.392163,2017-01-05,Thursday,4,12:00,12:30,
Tiverton,Tiverton1Thursday,Musbury,School,"School, Musbury",-3.027909,50.746605,2017-01-05,Thursday,4,13:10,13:50,
Tiverton,Tiverton1Thursday,Musbury,Golden Hind,"Golden Hind, Musbury",-3.032768,50.746808,2017-01-05,Thursday,4,13:55,14:25,
Tiverton,Tiverton1Thursday,Rocombe Cross,Spring Bank,"Spring Bank, Rocombe Cross",-3.524733,50.708563,2017-01-05,Thursday,4,14:35,14:55,
Tiverton,Tiverton1Thursday,Uplyme,Car Park,"Car Park, Uplyme",-4.46707,50.450657,2017-01-05,Thursday,4,15:05,16:05,
Tiverton,Tiverton2Tuesday,Clyst Hydon,School,"School, Clyst Hydon",-3.369768,50.806222,2017-01-10,Tuesday,4,09:45,10:25,
Tiverton,Tiverton2Tuesday,Plymtree,Church,"Church, Plymtree",-3.341788,50.824089,2017-01-10,Tuesday,4,10:45,11:30,
Tiverton,Tiverton2Tuesday,Broadhembury,Post Office,"Post Office, Broadhembury",-3.277998,50.835697,2017-01-10,Tuesday,4,11:45,12:25,
Tiverton,Tiverton2Tuesday,Kerswell,Opposite Willow Tree,"Opposite Willow Tree, Kerswell",-3.013704,51.092686,2017-01-10,Tuesday,4,12:35,13:05,
Tiverton,Tiverton2Tuesday,Kentisbeare,Village Hall,"Village Hall, Kentisbeare",-3.325175,50.864625,2017-01-10,Tuesday,4,13:45,14:25,
Tiverton,Tiverton2Tuesday,Blackborough,Village Hall,"Village Hall, Blackborough",-3.71421,50.392163,2017-01-10,Tuesday,4,14:35,14:55,
Tiverton,Tiverton2Tuesday,Ashill Batts,Park Junction,"Park Junction, Ashill Batts",-2.955907,50.954708,2017-01-10,Tuesday,4,15:10,15:30,
Tiverton,Tiverton2Tuesday,Uffculme,Pippins Field,"Pippins Field, Uffculme",-3.336898,50.902157,2017-01-10,Tuesday,4,15:45,16:15,
Tiverton,Tiverton2Wednesday,Uffculme,Pippins Field,"Pippins Field, Uffculme",-3.336898,50.902157,2017-01-11,Wednesday,4,15:45,16:15,
Tiverton,Tiverton2Wednesday,Upton Pyne,Village Hall,"Village Hall, Upton Pyne",-3.546941,50.767245,2017-01-11,Wednesday,4,11:00,11:45,
Tiverton,Tiverton2Wednesday,Brampford Speke,School,"School, Brampford Speke",-3.524101,50.776109,2017-01-11,Wednesday,4,12:00,12:45,
Tiverton,Tiverton2Wednesday,Pathfinder Village,Car Park,"Car Park, Pathfinder Village",-4.46707,50.450657,2017-01-11,Wednesday,4,14:00,14:45,
Tiverton,Tiverton2Wednesday,Tedburn St Mary,Village Hall,"Village Hall, Tedburn St Mary",-3.29202,50.718514,2017-01-11,Wednesday,4,14:50,15:50,
Tiverton,Tiverton2Thursday,Bradninch,Guildhall,"Guildhall, Bradninch",-3.421518,50.826744,2017-01-12,Thursday,4,11:00,12:00,
Tiverton,Tiverton2Thursday,Broadclyst,Hay House,"Hay House, Broadclyst",-3.469058,50.807053,2017-01-12,Thursday,4,12:15,12:45,
Tiverton,Tiverton2Thursday,Silverton,Wyndham Road,"Wyndham Road, Silverton",-3.481192,50.817941,2017-01-12,Thursday,4,13:30,14:15,
Tiverton,Tiverton2Thursday,Rewe,Car Park,"Car Park, Rewe",-4.46707,50.450657,2017-01-12,Thursday,4,14:25,14:45,
Tiverton,Tiverton2Thursday,Stoke Canon,Village Hall,"Village Hall, Stoke Canon",-3.506951,50.770818,2017-01-12,Thursday,4,14:50,15:20,
Tiverton,Tiverton2Thursday,Thorverton,Quarry Car Park,"Quarry Car Park, Thorverton",-3.547947,50.806551,2017-01-12,Thursday,4,15:35,16:20,
Tiverton,Tiverton2Friday,Pennymoor,Cruwys Arms,"Cruwys Arms, Pennymoor",-3.60619,50.894069,2017-01-13,Friday,4,09:30,10:00,
Tiverton,Tiverton2Friday,Puddington,Village Hall,"Village Hall, Puddington",-3.71421,50.392163,2017-01-13,Friday,4,10:10,10:40,
Tiverton,Tiverton2Friday,Black Dog,Methodist Church,"Methodist Church, Black Dog",-3.869472,50.913672,2017-01-13,Friday,4,10:45,11:15,
Tiverton,Tiverton2Friday,Morchard Bishop,Greenaway,"Greenaway, Morchard Bishop",-3.753261,50.856561,2017-01-13,Friday,4,11:25,12:05,
Tiverton,Tiverton2Friday,Zeal Monachorum,Post Office,"Post Office, Zeal Monachorum",-3.984977,50.995212,2017-01-13,Friday,4,13:05,13:25,
Tiverton,Tiverton2Friday,Zeal Monachorum,The Waie,"The Waie, Zeal Monachorum",-3.816794,50.819488,2017-01-13,Friday,4,13:30,13:50,
Tiverton,Tiverton2Friday,Kennerleigh,Village Centre,"Village Centre, Kennerleigh",-3.557614,50.490468,2017-01-13,Friday,4,14:45,15:15,
Tiverton,Tiverton2Friday,Cheriton Fitzpaine,Bary Cross,"Bary Cross, Cheriton Fitzpaine",-3.592654,50.851158,2017-01-13,Friday,4,15:40,16:10,
Tiverton,Tiverton2Saturday,Hemyock,Village Hall,"Village Hall, Hemyock",-3.71421,50.392163,2017-01-14,Saturday,4,09:45,12:15,
Tiverton,Tiverton3Monday,Witheridge,Square,"Square, Witheridge",-3.680942,50.931528,2017-01-16,Monday,4,14:00,15:00,
Tiverton,Tiverton3Monday,Witheridge,School,"School, Witheridge",-3.699076,50.915042,2017-01-16,Monday,4,15:05,15:50,
Tiverton,Tiverton3Monday,Butterleigh,Village Hall,"Village Hall, Butterleigh",-3.458069,50.86393,2017-01-16,Monday,4,16:30,17:00,
Tiverton,Tiverton3Tuesday,East Down,Pyne Arms,"Pyne Arms, East Down",-4.00315,51.15502,2017-01-17,Tuesday,4,10:15,10:45,
Tiverton,Tiverton3Tuesday,Kentisbury,Village Hall,"Village Hall, Kentisbury",-3.71421,50.392163,2017-01-17,Tuesday,4,10:50,11:20,
Tiverton,Tiverton3Tuesday,Berrynarbor,Stores,"Stores, Berrynarbor",-4.220964,50.371596,2017-01-17,Tuesday,4,11:40,12:10,
Tiverton,Tiverton3Tuesday,Berrynarbor,Sterridge Valley,"Sterridge Valley, Berrynarbor",-4.056285,51.187339,2017-01-17,Tuesday,4,12:25,12:55,
Tiverton,Tiverton3Tuesday,Marwood,Church,"Church, Marwood",-3.14698,51.026669,2017-01-17,Tuesday,4,14:00,14:30,
Tiverton,Tiverton3Tuesday,Heanton,Church,"Church, Heanton",-4.13968,51.093194,2017-01-17,Tuesday,4,14:45,15:05,
Tiverton,Tiverton3Tuesday,RMB Chivenor,Tamar Road,"Tamar Road, RMB Chivenor",-4.13412,51.092252,2017-01-17,Tuesday,4,15:20,15:55,
Tiverton,Tiverton3Wednesday,Awliscombe,Godford Cross,"Godford Cross, Awliscombe",-3.247553,50.814674,2017-01-18,Wednesday,4,09:45,10:05,
Tiverton,Tiverton3Wednesday,Awliscombe,Village Hall,"Village Hall, Awliscombe",-3.228281,50.807728,2017-01-18,Wednesday,4,10:15,10:45,
Tiverton,Tiverton3Wednesday,Luton,Green,"Green, Luton",-3.121001,50.993433,2017-01-18,Wednesday,4,10:55,11:15,
Tiverton,Tiverton3Wednesday,Payhembury,The Green,"The Green, Payhembury",-3.297308,50.80582,2017-01-18,Wednesday,4,11:25,11:45,
Tiverton,Tiverton3Wednesday,Feniton,Ely Close,"Ely Close, Feniton",-3.283085,50.788071,2017-01-18,Wednesday,4,11:55,12:25,
Tiverton,Tiverton3Wednesday,Whimple,Square,"Square, Whimple",-3.350344,50.761913,2017-01-18,Wednesday,4,13:10,13:55,
Tiverton,Tiverton3Wednesday,Talaton,Village Shop,"Village Shop, Talaton",-3.59948,50.324325,2017-01-18,Wednesday,4,14:10,14:30,
Tiverton,Tiverton3Wednesday,Talaton,Newton,"Newton, Talaton",-3.59887,50.526817,2017-01-18,Wednesday,4,14:35,14:55,
Tiverton,Tiverton3Wednesday,Feniton,York Crescent,"York Crescent, Feniton",-3.282125,50.785648,2017-01-18,Wednesday,4,15:10,15:55,
Tiverton,Tiverton3Wednesday,Buckerell,War Memorial,"War Memorial, Buckerell",-3.805733,50.223953,2017-01-18,Wednesday,4,16:10,16:45,
Tiverton,Tiverton3Thursday,West Buckland,Bus Shelter,"Bus Shelter, West Buckland",-3.204036,50.984181,2017-01-19,Thursday,4,10:00,10:30,
Tiverton,Tiverton3Thursday,Bishops Tawton,Chichester Arms,"Chichester Arms, Bishops Tawton",-4.045369,51.051724,2017-01-19,Thursday,4,10:50,11:20,
Tiverton,Tiverton3Thursday,Swimbridge,Post Office,"Post Office, Swimbridge",-3.984977,50.995212,2017-01-19,Thursday,4,11:35,12.30,
Tiverton,Tiverton3Thursday,Dennington,Francis House,"Francis House, Dennington",-3.463281,50.907745,2017-01-19,Thursday,4,13:10,13:30,
Tiverton,Tiverton3Thursday,Landkey,Meadow Close,"Meadow Close, Landkey",-3.996163,51.060586,2017-01-19,Thursday,4,13:35,14:05,
Tiverton,Tiverton3Thursday,Landkey,Castle Inn,"Castle Inn, Landkey",-3.690097,50.431733,2017-01-19,Thursday,4,14:10,14:55,
Tiverton,Tiverton3Thursday,Landkey,Bakery Way,"Bakery Way, Landkey",-4.009012,51.063002,2017-01-19,Thursday,4,15:00,15:45,
Tiverton,Tiverton3Thursday,Landkey,Denes Close,"Denes Close, Landkey",-4.006106,51.065184,2017-01-19,Thursday,4,15:50,16:35,
Tiverton,Tiverton4Tuesday,Cadbury,Cadbury Cross,"Cadbury Cross, Cadbury",-3.544603,50.836754,2017-01-24,Tuesday,4,09:30,09:50,
Tiverton,Tiverton4Tuesday,Sandford,Village Hall,"Village Hall, Sandford",-3.71421,50.392163,2017-01-24,Tuesday,4,10:25,11:00,
Tiverton,Tiverton4Tuesday,Bugford,Bungalows,"Bungalows, Bugford",-4.040495,51.068628,2017-01-24,Tuesday,4,11:25,11:45,
Tiverton,Tiverton4Tuesday,Yeo Vale Cross,Yeo Vale Cross,"Yeo Vale Cross, Yeo Vale Cross",-4.05744,51.084709,2017-01-24,Tuesday,4,11:55,12:15,
Tiverton,Tiverton4Tuesday,Nymet Rowland,Opposite Village Hall,"Opposite Village Hall, Nymet Rowland",-3.013704,51.092686,2017-01-24,Tuesday,4,12:25,12:45,
Tiverton,Tiverton4Wednesday,Lapford,Highfield,"Highfield, Lapford",-3.805471,50.858141,2017-01-25,Wednesday,4,13:30,14:15,
Tiverton,Tiverton4Wednesday,Lapford,Orchard Way,"Orchard Way, Lapford",-3.804928,50.86036,2017-01-25,Wednesday,4,14:20,15:05,
Tiverton,Tiverton4Wednesday,Lapford,School,"School, Lapford",-3.799286,50.862956,2017-01-25,Wednesday,4,15:10,15:55,
Tiverton,Tiverton4Wednesday,Tween Moors Cross,Tween Moors Cross,"Tween Moors Cross, Tween Moors Cross",-3.599449,50.548924,2017-01-25,Wednesday,4,16:10,16:30,
Tiverton,Tiverton4Thursday,Oakford,Car Park,"Car Park, Oakford",-3.596305,50.546614,2017-01-26,Thursday,4,09:40,10:30,
Tiverton,Tiverton4Thursday,Huntsham,Post Office,"Post Office, Huntsham",-3.984977,50.995212,2017-01-26,Thursday,4,10:55,11:25,
Tiverton,Tiverton4Thursday,Holcombe Rogus,Village Centre,"Village Centre, Holcombe Rogus",-3.557614,50.490468,2017-01-26,Thursday,4,11:45,12:30,
Tiverton,Tiverton4Thursday,Westleigh,Telephone Box,"Telephone Box, Westleigh",-3.195361,51.054038,2017-01-26,Thursday,4,13:15,13:55,
Tiverton,Tiverton4Thursday,Sampford Peverell,Legion Hall Car Park,"Legion Hall Car Park, Sampford Peverell",-3.3662,50.924523,2017-01-26,Thursday,4,14:10,15:10,
Tiverton,Tiverton4Thursday,Halberton,Lower Close,"Lower Close, Halberton",-3.417046,50.905423,2017-01-26,Thursday,4,15:20,16:05,
Tiverton,Tiverton4Friday,Ash Thomas,Village Notice Board,"Village Notice Board, Ash Thomas",-4.029756,50.630708,2017-01-27,Friday,4,09:30,10:00,
Tiverton,Tiverton4Friday,Willand Willand,Old Village/Townlands,"Old Village/Townlands, Willand Willand",-3.376808,50.885164,2017-01-27,Friday,4,10:15,11:00,
Tiverton,Tiverton4Friday,Willand Village,Hall,"Hall, Willand Village",-3.370427,50.886196,2017-01-27,Friday,4,11:05,12:05,
Tiverton,Tiverton4Friday,Clayhidon,Crossroads,Clayhidon,-3.18777,50.934655,2017-01-27,Friday,4,13:15,13:45,
Tiverton,Tiverton4Friday,Hemyock,Village Hall,"Village Hall, Hemyock",-3.71421,50.392163,2017-01-27,Friday,4,13:55,15:00,
Tiverton,Tiverton4Friday,Hemyock,Lower Millhayes,"Lower Millhayes, Hemyock",-3.220785,50.918693,2017-01-27,Friday,4,15:05,16:20,
Tiverton,Tiverton4Saturday,Bradninch,Guildhall,"Guildhall, Bradninch",-3.421518,50.826744,2017-01-28,Saturday,4,09:30,12:30,
Torrington,Torrington1Monday,St Giles,Church Gate,"Church Gate, St Giles",-4.461509,50.453543,2017-01-30,Monday,4,09:30,09:50,
Torrington,Torrington1Monday,St Giles,Stevenstone Court,"Stevenstone Court, St Giles",-3.391909,50.621699,2017-01-30,Monday,4,10:10,10:40,
Torrington,Torrington1Monday,Yarnscombe,Village Hall,"Village Hall, Yarnscombe",-3.71421,50.392163,2017-01-30,Monday,4,11:00,11:40,
Torrington,Torrington1Monday,Roborough,Meadow House,"Meadow House, Roborough",-4.002699,50.314089,2017-01-30,Monday,4,12:10,12:30,
Torrington,Torrington1Monday,Beaford,School Lay by,"School Lay by, Beaford",-4.059427,50.915618,2017-01-30,Monday,4,13:15,13:45,
Torrington,Torrington1Monday,Merton,School,"School, Merton",-4.094839,50.888062,2017-01-30,Monday,4,14:15,14:50,
Torrington,Torrington1Monday,Petrockstowe,Baxter Hall,"Baxter Hall, Petrockstowe",-4.115024,50.865557,2017-01-30,Monday,4,15:05,15:30,
Torrington,Torrington1Monday,Torrington,Torridge View,"Torridge View, Torrington",-4.155985,50.952585,2017-01-30,Monday,4,16:00,16:20,
Torrington,Torrington1Tuesday,Hartland,Fire Station,"Fire Station, Hartland",-3.474572,50.717088,2017-01-03,Tuesday,4,10:00,12:45,
Torrington,Torrington1Tuesday,Hartland,Exmansworthy,"Exmansworthy, Hartland",-4.466236,51.013545,2017-01-03,Tuesday,4,13:30,13:50,
Torrington,Torrington1Tuesday,Meddon,Meddon,"Meddon, Meddon",-4.449843,50.94324,2017-01-03,Tuesday,4,14:10,14:30,
Torrington,Torrington1Tuesday,Welcombe,Old Smithy Inn,"Old Smithy Inn, Welcombe",-3.921539,50.389232,2017-01-03,Tuesday,4,14:45,15:30,
Torrington,Torrington1Wednesday,Dunsland,Forestry Cottages,"Forestry Cottages, Dunsland",-2.972613,51.020481,2017-01-04,Wednesday,4,09:45,10:15,
Torrington,Torrington1Wednesday,Halwill,Church,"Church, Halwill",-3.14698,51.026669,2017-01-04,Wednesday,4,10:30,11:00,
Torrington,Torrington1Wednesday,Halwill,Junction,"Junction, Halwill",-4.222152,50.769755,2017-01-04,Wednesday,4,11:15,12:00,
Torrington,Torrington1Wednesday,Germansweek,Post Office,"Post Office, Germansweek",-3.984977,50.995212,2017-01-04,Wednesday,4,12:15,13:00,
Torrington,Torrington1Wednesday,Northlew,Square,"Square, Northlew",-4.128498,50.775012,2017-01-04,Wednesday,4,13:55,14:55,
Torrington,Torrington1Wednesday,Inwardleigh,Village,"Village, Inwardleigh",-3.597608,50.459586,2017-01-04,Wednesday,4,15:15,15:35,
Torrington,Torrington1Wednesday,Exbourne,Village Hall,"Village Hall, Exbourne",-3.71421,50.392163,2017-01-04,Wednesday,4,15:50,16:15,
Torrington,Torrington1Thursday,Knowle,Ebrington Arms,"Ebrington Arms, Knowle",-3.775132,50.282975,2017-01-05,Thursday,4,09:30,10:00,
Torrington,Torrington1Thursday,West Down,Square,"Square, West Down",-4.019558,51.157481,2017-01-05,Thursday,4,10:20,10:50,
Torrington,Torrington1Thursday,Lee,Church,"Church, Lee",-3.14698,51.026669,2017-01-05,Thursday,4,11:25,12:00,
Torrington,Torrington1Thursday,Mortehoe,Church,"Church, Mortehoe",-4.202413,51.172852,2017-01-05,Thursday,4,12:30,13:00,
Torrington,Torrington1Thursday,Woolacombe,Woolacombe Hall,"Woolacombe Hall, Woolacombe",-4.18073,50.480494,2017-01-05,Thursday,4,13:40,14:25,
Torrington,Torrington1Thursday,Woolacombe,South Street,"South Street, Woolacombe",-3.311615,51.041234,2017-01-05,Thursday,4,14:30,15:10,
Torrington,Torrington1Thursday,Georgeham,Village Hall,"Village Hall, Georgeham",-3.71421,50.392163,2017-01-05,Thursday,4,15:35,15:55,
